# aircraft: El Trainer.par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
8.900,1,0.6,-0.0490208529,0,13.3206749,27.2673817,-21.66203,0.996531844,0.0325119831,-0.06936049,0.0325013027,14.6249533,-2.191625,0.235430822,0,0
9.000,1,0.6,-0.0243646633,0,14.7860632,27.0543232,-21.7114849,0.993982732,0.08321169,-0.06819176,0.02059142,14.64021,-2.07670856,-1.22902524,0,0
9.100,1,0.6,-0.0114637222,0,16.2404747,26.8511543,-21.90764,0.9886319,0.133329272,-0.06763326,0.0159978978,14.4085379,-1.98853,-2.688301,0,0
9.200,1,0.6,-0.00499007339,0,17.6602726,26.656559,-22.2470779,0.9807833,0.18257013,-0.06704636,0.0153955,13.9520979,-1.90230262,-4.08617163,0,0
9.300,1,0.5852183,-0.00202799169,0,19.0243282,26.4710789,-22.7212849,0.9706704,0.23049897,-0.06621593,0.0168692637,13.29939,-1.80477369,-5.376859,0,0
9.400,1,0.5392881,-0.0008922423,0,20.3156,26.29602,-23.317194,0.95941186,0.273697168,-0.06522456,0.0190942064,12.5140181,-1.69528067,-6.508172,0,0
9.500,1,0.497754276,-0.0005840919,0,21.5266018,26.1320381,-24.0156155,0.948311746,0.310040921,-0.06422921,0.021308545,11.7095413,-1.58502722,-7.423903,0,0
9.600,1,0.460539848,-0.0005445139,0,22.6585178,25.97887,-24.79537,0.9374081,0.3416376,-0.06328446,0.0233417582,10.9344692,-1.47908664,-8.141975,0,0
9.700,1,0.426787436,-0.0005143627,0,23.7146244,25.8360634,-25.638773,0.9267377,0.369633853,-0.0624153279,0.0251457244,10.1936255,-1.37786293,-8.702706,0,0
9.800,1,0.395928532,-0.000421689969,0,24.6985531,25.7031116,-26.5316048,0.9164955,0.394364655,-0.061633572,0.0267172717,9.491993,-1.2821548,-9.134327,0,0
9.900,1,0.367571324,-0.000286265451,0,25.6145668,25.5794125,-27.46204,0.906816542,0.416151047,-0.060934633,0.0280911513,8.83616,-1.19295275,-9.45773,0,0
10.000,1,0.341373,-0.000152047171,0,26.4674358,25.4642925,-28.4201527,0.897764266,0.435342938,-0.0603067242,0.0293083787,8.229498,-1.11070108,-9.690935,0,0
10.100,1,0.3170328,-5.095582E-05,0,27.2621269,25.3570442,-29.3977413,0.889377,0.4522342,-0.0597390346,0.0303968,7.67271757,-1.03541112,-9.849401,0,0
10.200,1,0.2942994,6.51143137E-06,0,28.0036182,25.2569847,-30.38798,0.8816826,0.4670591,-0.0592242666,0.03137035,7.16525126,-0.9669061,-9.946025,0,0
10.300,1,0.272964358,2.68150216E-05,0,28.6967773,25.1634483,-31.3852425,0.87469697,0.480014026,-0.05875829,0.0322348922,6.705813,-0.904934168,-9.991484,0,0
10.400,1,0.252851129,2.3864075E-05,0,29.3463326,25.0757942,-32.3848763,0.868427,0.4912663,-0.0583391972,0.03299352,6.29263163,-0.8492097,-9.99474049,0,0
10.500,1,0.23381193,1.17703548E-05,0,29.9567852,24.9934,-33.38304,0.8628737,0.5009556,-0.0579666868,0.03364939,5.92362452,-0.7994328,-9.963265,0,0
10.600,1,0.215722978,-1.66938989E-07,0,30.5324574,24.91571,-34.3765831,0.85803473,0.509199142,-0.057640925,0.0342070274,5.596567,-0.7553015,-9.903275,0,0
10.700,1,0.198480308,-7.336629E-06,0,31.0774288,24.8421612,-35.36292,0.8539052,0.5160944,-0.05736223,0.03467186,5.30920553,-0.7165165,-9.819939,0,0
10.800,1,0.181997687,-9.503088E-06,0,31.5955467,24.7722378,-36.33994,0.850479841,0.52172,-0.05713077,0.0350495763,5.059347,-0.682788968,-9.717531,0,0
10.900,1,0.166203111,-8.227348E-06,0,32.090477,24.7054462,-37.3059158,0.8477526,0.526140034,-0.0569464825,0.0353453271,4.84491539,-0.6538429,-9.599597,0,0
11.000,1,0.151036888,-5.41696636E-06,0,32.56566,24.6413212,-38.25944,0.845717967,0.529404461,-0.05680909,0.03556322,4.66397142,-0.629418552,-9.469051,0,0
11.100,1,0.136449322,-2.71437739E-06,0,33.02434,24.57942,-39.199398,0.8443714,0.531549752,-0.0567182526,0.0357062034,4.514754,-0.6092784,-9.328294,0,0
11.200,1,0.122401237,-7.156656E-07,0,33.46962,24.519331,-40.124836,0.8437087,0.532601,-0.056673605,0.0357760936,4.39568853,-0.5932089,-9.179257,0,0
11.300,1,0.108860053,3.26596648E-07,0,33.90443,24.4606476,-41.0350227,0.8437269,0.5325721,-0.05667481,0.0357738137,4.3053894,-0.5810227,-9.023512,0,0
11.400,1,0.09580068,6.17841238E-07,0,34.331604,24.402998,-41.92935,0.844423831,0.5314663,-0.0567216426,0.03569946,4.24266768,-0.572559059,-8.862289,0,0
11.500,1,0.08320455,5.105705E-07,0,34.7538567,24.3460159,-42.8073235,0.8457983,0.529276252,-0.05681399,0.0355524,4.206537,-0.5676836,-8.696542,0,0
11.600,1,0.07105873,2.78549834E-07,0,35.1737747,24.289341,-43.6685257,0.8478488,0.52598536,-0.0569517277,0.0353314169,4.196204,-0.5662898,-8.52697,0,0
11.700,1,0.05935601,5.28096E-08,0,35.59393,24.23264,-44.5126,0.8505737,0.5215674,-0.057134755,0.03503472,4.211077,-0.568297267,-8.354052,0,0
11.800,1,0.04809619,-6.496626E-08,0,36.0168152,24.1755714,-45.33923,0.853969932,0.515987933,-0.0573628619,0.0346599668,4.25071335,-0.573646069,-8.177996,0,0
11.900,1,0.03728572,-1.13021031E-07,0,36.44489,24.1178036,-46.1481,0.8580327,0.5092034,-0.0576357581,0.0342042372,4.314843,-0.582300365,-7.998795,0,0
12.000,1,0.0269317012,-1.37138485E-07,0,36.8806,24.0590019,-46.9388924,0.862753153,0.5011638,-0.05795283,0.0336642079,4.40345,-0.5942581,-7.81642675,0,0
12.100,1,0.01704679,-2.15784679E-09,0,37.3263931,23.9988384,-47.711277,0.868116558,0.491814941,-0.0583130978,0.0330361761,4.51667261,-0.6095377,-7.630683,0,0
12.200,1,0.00765027059,9.756114E-08,0,37.7847633,23.9369831,-48.46487,0.874102533,0.4810957,-0.05871521,0.0323161222,4.6548,-0.6281784,-7.44116974,0,0
12.300,1,-0.00123329635,1.69699376E-07,0,38.2581978,23.8730888,-49.1993256,0.8806801,0.4689464,-0.05915705,0.031500008,4.818256,-0.6502373,-7.247301,0,0
12.400,1,-0.009571094,1.43018752E-07,0,38.74926,23.8068161,-49.91415,0.887806654,0.455310285,-0.0596357621,0.0305840522,5.00756264,-0.6757847,-7.04829931,0,0
12.500,1,-0.017322788,2.10404369E-08,0,39.260582,23.737812,-50.6087837,0.8954253,0.44013837,-0.0601474941,0.0295649618,5.223311,-0.7049003,-6.84319544,0,0
12.600,1,-0.0244391821,-6.33672954E-08,0,39.7948227,23.6657181,-51.2825546,0.9034627,0.423395,-0.0606873669,0.028440306,5.466091,-0.7376642,-6.630786,0,0
12.700,1,-0.0308619831,-5.70198146E-08,0,40.3547134,23.5901585,-51.9346581,0.911827445,0.405066639,-0.06124923,0.0272091459,5.73644638,-0.7741492,-6.40966,0,0
12.800,1,-0.03652747,-6.47047571E-09,0,40.94304,23.5107613,-52.5641479,0.9204103,0.3851665,-0.06182575,0.025872387,6.03488827,-0.8144247,-6.17831945,0,0
12.900,1,-0.04136487,-1.818846E-08,0,41.5626335,23.4271469,-53.16992,0.9290841,0.363745719,-0.0624084,0.02443352,6.36177874,-0.8585398,-5.93514061,0,0
13.000,1,-0.0452983081,-1.5794555E-07,0,42.21635,23.33893,-53.7507172,0.937708,0.3408987,-0.06298754,0.02289886,6.71725655,-0.906513035,-5.67843,0,0
13.100,1,-0.04824828,-2.196876E-07,0,42.9070625,23.2457218,-54.3050957,0.9461314,0.3167707,-0.06355323,0.0212781336,7.101145,-0.958319366,-5.40649271,0,0
13.200,1,-0.05013535,-1.59385792E-07,0,43.63753,23.14714,-54.83146,0.9542018,0.291559756,-0.0640952662,0.01958462,7.51286745,-1.013882,-5.117752,0,0
13.300,1,-0.050883837,-5.54391235E-08,0,44.4105339,23.04282,-55.3280449,0.961774051,0.265516222,-0.06460387,0.0178351719,7.95136929,-1.073058,-4.81086,0,0
13.400,1,-0.0504247136,6.648183E-08,0,45.22864,22.932415,-55.7929955,0.9687193,0.238937587,-0.06507039,0.0160497725,8.414874,-1.13560879,-4.48476362,0,0
13.500,1,-0.04870764,1.39920672E-07,0,46.0942535,22.8156,-56.2243538,0.974934757,0.212156877,-0.06548788,0.0142508242,8.9011755,-1.20123625,-4.139106,0,0
