# aircraft: El Trainer (floats).par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
9.300,1,0.5596026,-0.00148304913,0,20.6791916,33.5911331,-22.4043579,0.960110664,0.278079927,-0.0279270336,0.00889151,12.2994623,-0.6989108,-6.43855524,0,0
9.400,1,0.519253254,-0.000783167954,0,21.86915,33.523613,-23.0939827,0.9487244,0.314777821,-0.02733365,0.009479226,11.5002956,-0.6514956,-7.32104349,0,0
9.500,1,0.4829637,-0.000632937532,0,22.980135,33.46074,-23.8622723,0.9376545,0.346385777,-0.0267721638,0.0102102738,10.7253666,-0.6064075,-8.01598,0,0
9.600,1,0.4500751,-0.0006133723,0,24.015419,33.40226,-24.6920624,0.9268137,0.3744425,-0.02627014,0.0109106954,9.986331,-0.5635251,-8.557049,0,0
9.700,1,0.419977784,-0.0005539357,0,24.978651,33.34796,-25.5695343,0.9163319,0.39941895,-0.0258395784,0.0115194656,9.284898,-0.522921562,-8.973594,0,0
9.800,1,0.3922894,-0.000429350039,0,25.87383,33.2975922,-26.4833012,0.9063595,0.421566516,-0.0254772026,0.0120394137,8.626223,-0.48501265,-9.285867,0,0
9.900,1,0.3666935,-0.000276044651,0,26.7054539,33.2508659,-27.4238014,0.8969709,0.441195577,-0.0251707844,0.0124969361,8.01423,-0.450065553,-9.510768,0,0
10.000,1,0.342907757,-0.000137757685,0,27.47827,33.2074738,-28.38304,0.8882015,0.458596736,-0.0249067452,0.0129150189,7.450002,-0.418093264,-9.663014,0,0
10.100,1,0.320690364,-4.06355175E-05,0,28.19704,33.16714,-29.3544025,0.880076647,0.474003375,-0.0246741734,0.0133046536,6.93308353,-0.388975173,-9.755046,0,0
10.200,1,0.2998393,1.05830331E-05,0,28.8664341,33.12959,-30.3323956,0.8726131,0.4876075,-0.0244657453,0.0136670144,6.46227646,-0.3625494,-9.797236,0,0
10.300,1,0.280184835,2.5756799E-05,0,29.4909763,33.09454,-31.31248,0.8658185,0.499572784,-0.0242772363,0.0139985206,6.035901,-0.338654,-9.798248,0,0
10.400,1,0.2615828,1.9980158E-05,0,30.0750217,33.06177,-32.29092,0.8596949,0.510038435,-0.0241066776,0.0142950891,5.651988,-0.317140847,-9.765366,0,0
10.500,1,0.243911445,6.884579E-06,0,30.622715,33.03104,-33.2646332,0.8542401,0.5191226,-0.0239535477,0.0145543646,5.30839348,-0.297876149,-9.704684,0,0
10.600,1,0.227068439,-4.690955E-06,0,31.1379719,33.0021248,-34.2311058,0.84945035,0.5269236,-0.02381807,0.0147762094,5.002924,-0.280736923,-9.621283,0,0
10.700,1,0.210967422,-1.11072277E-05,0,31.6245,32.9748268,-35.1882858,0.845321059,0.533523,-0.0237006582,0.0149621861,4.733432,-0.265608251,-9.519393,0,0
10.800,1,0.195536584,-1.23232021E-05,0,32.08579,32.94894,-36.1344948,0.8418471,0.5389879,-0.0236016624,0.0151146566,4.49786,-0.2523805,-9.402524,0,0
10.900,1,0.1807149,-1.02513241E-05,0,32.5251274,32.92429,-37.0683975,0.8390248,0.5433709,-0.0235212035,0.0152359549,4.294288,-0.240949541,-9.273591,0,0
11.000,1,0.166451782,-6.761554E-06,0,32.9456444,32.900692,-37.988903,0.8368506,0.5467136,-0.0234593656,0.0153279863,4.120954,-0.23121807,-9.135,0,0
11.100,1,0.15270485,-3.55136649E-06,0,33.35028,32.87799,-38.895153,0.835323036,0.549044847,-0.0234160051,0.0153920157,3.97626758,-0.223096684,-8.988732,0,0
11.200,1,0.1394398,-1.34809738E-06,0,33.7418175,32.8560181,-39.78645,0.8344415,0.550383747,-0.0233910065,0.0154287079,3.858821,-0.216505781,-8.836394,0,0
11.300,1,0.126627833,-1.70359812E-07,0,34.1229172,32.8346443,-40.66227,0.8342078,0.5507378,-0.0233843252,0.0154382037,3.7673893,-0.211375639,-8.679285,0,0
11.400,1,0.114246771,2.008566E-07,0,34.4961357,32.8137054,-41.5221863,0.8346252,0.5501051,-0.023395963,0.0154203232,3.70094776,-0.207648113,-8.518429,0,0
11.500,1,0.102279387,1.16016238E-07,0,34.86392,32.79306,-42.3658562,0.835698664,0.548472941,-0.0234260075,0.0153745655,3.658663,-0.205275968,-8.354624,0,0
11.600,1,0.09071363,-5.777867E-08,0,35.228653,32.772625,-43.1930161,0.8374339,0.545819938,-0.0234746244,0.0153002329,3.63989139,-0.204222873,-8.188445,0,0
11.700,1,0.0795414,-2.61761841E-07,0,35.59267,32.7522163,-44.0034637,0.839838266,0.542113,-0.0235419814,0.015196356,3.64417768,-0.204463363,-8.020293,0,0
11.800,1,0.06875966,-3.69147E-07,0,35.958252,32.73171,-44.7970123,0.842918932,0.5373104,-0.0236282982,0.0150617445,3.6712575,-0.205982655,-7.850392,0,0
11.900,1,0.0583701357,-4.21011919E-07,0,36.3276863,32.7109947,-45.5734749,0.8466823,0.5313604,-0.0237337537,0.01489495,3.72105,-0.208776161,-7.678805,0,0
12.000,1,0.04837852,-3.794092E-07,0,36.70324,32.68992,-46.3327026,0.851132154,0.5242032,-0.0238584541,0.0146942893,3.79365373,-0.212849542,-7.505438,0,0
12.100,1,0.03879625,-2.817792E-07,0,37.08718,32.6683731,-47.0744934,0.85626924,0.5157693,-0.0240024328,0.0144578377,3.88933945,-0.218218014,-7.330042,0,0
12.200,1,0.0296399314,-2.29421317E-07,0,37.4818726,32.646225,-47.79863,0.8620882,0.505983055,-0.0241655279,0.0141834859,4.0085454,-0.224906132,-7.15220451,0,0
12.300,1,0.0209321268,-1.74693909E-07,0,37.8896828,32.6233444,-48.5048332,0.8685756,0.494763881,-0.0243473556,0.0138689689,4.151861,-0.232947022,-6.97135353,0,0
12.400,1,0.0127017833,-1.01420994E-07,0,38.31307,32.5995941,-49.1927757,0.875706732,0.482029617,-0.0245472379,0.013511979,4.32000828,-0.242381155,-6.78673935,0,0
12.500,1,0.004985094,-4.759358E-08,0,38.7545357,32.5748253,-49.8620338,0.883443,0.467700064,-0.0247641,0.0131102838,4.513819,-0.2532553,-6.59743452,0,0
12.600,1,-0.00217404356,-5.136775E-08,0,39.21671,32.548893,-50.51208,0.8917275,0.4517044,-0.02499633,0.0126619078,4.734206,-0.2656205,-6.40232,0,0
12.700,1,-0.00872345,-6.189968E-08,0,39.7022972,32.5216522,-51.1422653,0.900482655,0.433988184,-0.02524175,0.0121653043,4.982106,-0.2795293,-6.20008469,0,0
12.800,1,-0.01460268,-6.56282E-08,0,40.21407,32.4929352,-51.7518,0.909608,0.414521456,-0.0254975576,0.0116196331,5.25842762,-0.295032829,-5.98923159,0,0
12.900,1,-0.0197430365,-2.71954157E-08,0,40.7549438,32.46259,-52.339756,0.9189784,0.3933109,-0.0257602315,0.011025059,5.563983,-0.312176615,-5.76808834,0,0
13.000,1,-0.0240682941,-1.96033945E-08,0,41.3278656,32.4304466,-52.90502,0.9284461,0.370408684,-0.0260256268,0.010383076,5.89940071,-0.330995917,-5.534849,0,0
13.100,1,-0.0274954028,-3.99741467E-08,0,41.9358368,32.39633,-53.4462738,0.937843263,0.345926017,-0.0262890067,0.009696792,6.265032,-0.3515103,-5.28762531,0,0
13.200,1,-0.02993864,-5.96873662E-08,0,42.58189,32.3600845,-53.96202,0.9469899,0.320039183,-0.0265453439,0.008971142,6.660834,-0.373717517,-5.02454948,0,0
13.300,1,-0.0313132443,-5.96023355E-08,0,43.2690048,32.32154,-54.45061,0.955703735,0.292993575,-0.0267895777,0.00821301,7.086284,-0.397588074,-4.743902,0,0
13.400,1,-0.0315400176,-5.425782E-08,0,44.000103,32.2805176,-54.9101868,0.963813365,0.265101463,-0.0270168744,0.007431151,7.54028463,-0.423060268,-4.44428825,0,0
13.500,1,-0.0305538122,-3.93542869E-08,0,44.77795,32.2368774,-55.3388062,0.9711708,0.236732364,-0.0272231065,0.00663592,8.021128,-0.450038552,-4.12484074,0,0
13.600,1,-0.0283108186,-2.5623649E-08,0,45.60514,32.1904678,-55.7344856,0.9776645,0.208295733,-0.0274051316,0.00583879929,8.526489,-0.478392541,-3.785441,0,0
13.700,1,-0.024796389,-6.475515E-10,0,46.4839668,32.14116,-56.0952568,0.9832272,0.180219948,-0.0275610648,0.00505178655,9.053504,-0.507961452,-3.426937,0,0
13.800,1,-0.0200336557,1.16956844E-08,0,47.4164543,32.08884,-56.4193153,0.987839937,0.1529287,-0.027690364,0.00428677164,9.598888,-0.5385611,-3.05132484,0,0
13.900,1,-0.01408809,1.22248851E-08,0,48.4042473,32.0334244,-56.70508,0.9915298,0.126820579,-0.0277938,0.00355492975,10.1590681,-0.569991052,-2.661875,0,0
14.000,1,-0.007069852,1.13113181E-08,0,49.4486,31.97483,-56.9513779,0.994363844,0.102252096,-0.0278732479,0.00286624534,10.7299433,-0.602021,-2.26306844,0,0
14.100,1,0.000858267536,1.09938174E-08,0,50.5504532,31.91301,-57.1575737,0.996439,0.07952512,-0.027931409,0.00222917972,11.3078518,-0.634445369,-1.86079383,0,0
14.200,1,0.009484526,1.06210134E-08,0,51.7103081,31.8479366,-57.323658,0.997871637,0.05888187,-0.0279715843,0.00165052549,11.889595,-0.667084754,-1.46214592,0,0
14.300,1,0.018554179,8.595327E-09,0,52.9284172,31.7795925,-57.4504166,0.9987864,0.0405041948,-0.0279972274,0.00113537768,12.4723635,-0.6997816,-1.07511711,0,0
14.400,1,0.0277800765,5.317666E-09,0,54.2047424,31.707983,-57.5393867,0.999306738,0.0245145112,-0.0280118082,0.0006871688,13.0537491,-0.732400835,-0.7082724,0,0
14.500,1,0.0368514,3.00431968E-09,0,55.53905,31.6331177,-57.5930367,0.999547064,0.0109772254,-0.0280185416,0.000307703333,13.631669,-0.7648261,-0.370340854,0,0
14.600,1,0.0454494432,1.49688473E-09,0,56.9308434,31.5550251,-57.6147,0.9996074,-0.000100913305,-0.02802022,-2.82964538E-06,14.20426,-0.7969523,-0.06971875,0,0
14.700,1,0.05326656,6.855223E-10,0,58.379612,31.47374,-57.6084747,0.9995689,-0.008769839,-0.0280191489,-0.00024582984,14.7697086,-0.8286775,0.186080486,0,0
14.800,1,0.0600233637,1.8645685E-10,0,59.8844833,31.389307,-57.5791664,0.9994928,-0.0151345124,-0.0280170254,-0.000424239319,15.3260918,-0.859894335,0.390977234,0,0
14.900,1,0.06548766,4.37599124E-10,0,61.444458,31.30178,-57.5321121,0.999420047,-0.019351989,-0.028014984,-0.000542460533,15.8712835,-0.8904833,0.5408248,0,0
15.000,1,0.06949142,5.292254E-10,0,63.0583038,31.2112331,-57.4729042,0.999373436,-0.0216263179,-0.0280136764,-0.0006062128,16.402914,-0.920310855,0.6337969,0,0
15.100,1,0.07194039,5.33433631E-10,0,64.72451,31.11775,-57.40723,0.999360859,-0.0222005062,-0.0280133225,-0.000622308,16.9184036,-0.9492335,0.6705976,0,0
